URL,Label,Results
peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/164766ef86eb9af991271e3debf80c8f/wbscra.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365775817eb7da2a96d7cd7962cda8cfe88775817eb7da2a96d7cd7962cda8cfe88,Phishing,0
www.stefanstastny.at//wp-content,Phishing,0
www.anclefiamme.com/images/index.php,Phishing,0
vdz-372578.amen-pro.com/css/www.visa.dk/update-konto/konto-information.html?cmd=signin&co_partnerid=2&puserid=&siteid=0&pagetype=&pa1=&i1=&bshowgif=&usingssl=&ru=&pp=&pa2=&errmsg=&runame,Phishing,0
www.thatscreativeebookdesign.com//wp-content/aolupdate.htm,Phishing,0
plumber-rivonia.co.za/wp-content/plugins/duplicator/css/trulia/index.htm,Phishing,0
bit.ly/YNxaok,Phishing,0
www.valexo.cz/wp-admin/css/remax/remax/index.htm,Phishing,0
www.rilihuagong.com/css/?https:/secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;huawajmamp;ssl=0&amp;dest,Phishing,0
secure.runescape.com.yyok.asia/m=weblogin/loginform.html?mod=www,Phishing,0
rcmbt.org/includes/vbv/a28f2f23fdbc5ba92bcaf55d7c46e73c/c/confirm.php,Phishing,0
www.granitex.i8p.eu/admin/boa/sas/index.php,Phishing,0
www.granitex.i8p.eu/13c9206f7dc41.php,Phishing,0
rcmbt.org/includes/vbv/ad1fe77501b6d9db3dbc75cba0f7d55d/c/confirm.php,Phishing,0
phoenixafrica.biz/wp-content/themes/twentyeleven/images/headers/index.php?q=,Phishing,0
www.scottpaul.me/wp-includes/images/wlw/pro/alert.php,Phishing,0
peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/095779ac736bd012ed5efcc378f3c8ce/wbscra.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365d6b1e2803a0947f086eb12eda314f46ed6b1e2803a0947f086eb12eda314f46e,Phishing,0
muhigiasacco.coop/paypaling/pp/14e6f162d011b0f2ed5a3e370bb606d4/?cmd=_home&amp;,Phishing,0
rcmbt.org/includes/vbv/c342810e8f053dec4a1f338c2a83aeca/c/confirm.php,Phishing,0
iamlouder.info/login.verizonwireless.com.amserver.UI.Login.onlineaccounts.upgrade.online.billing.account.update/,Phishing,0
iamlouder.info/login.verizonwireless.com.amserver.UI.Login.onlineaccounts.upgrade.online.billing.account.update/verison/,Phishing,0
iamlouder.info/login.verizonwireless.com.amserver.UI.Login.onlineaccounts.upgrade.online.billing.account.update/e35ad3bc2e2bdf0969b9e18152147b6d/,Phishing,0
iamlouder.info/login.verizonwireless.com.amserver.UI.Login.onlineaccounts.upgrade.online.billing.account.update/bnhniokng.php,Phishing,0
prettydirty.co.uk/css/login.liberty.reserve.account/accses.suspedned.account.verify/account.under.locked.wrong./code.verify.account.sdoifnvpaienpaenfiuoabieufnsouidyvfbwnjiabcksdnjlksdankjvfsd54f5asdfoisdonkasdnkfjsdnfv/662213327f611a2acf1c07481927bc87/,Phishing,0
prettydirty.co.uk/css/login.liberty.reserve.account/accses.suspedned.account.verify/account.under.locked.wrong./code.verify.account.sdoifnvpaienpaenfiuoabieufnsouidyvfbwnjiabcksdnjlksdankjvfsd54f5asdfoisdonkasdnkfjsdnfv/,Phishing,0
prettydirty.co.uk/css/login.liberty.reserve.account/accses.suspedned.account.verify/account.under.locked.wrong./code.verify.account.sdoifnvpaienpaenfiuoabieufnsouidyvfbwnjiabcksdnjlksdankjvfsd54f5asdfoisdonkasdnkfjsdnfv/96f55542a8fbc71c3ad09a19da69c1ad/,Phishing,0
'freebusinesslistingsuk.co.uk/.url/login.to.account.verify.code.fdvoinwe0fn\%20as/iberty/urlliberty.php',Phishing,0
thehypefactor.com/gallery2/modules/comment/templates/security-service121/us/,Phishing,0
thehypefactor.com/gallery2/modules/comment/templates/,Phishing,0
www.technotrol.com/accounes/relogin/active-your-account-limited/cms/8d7c9480c17729209df1e1dcfc47636c/,Phishing,0
www.technotrol.com/accounes/relogin/active-your-account-limited/cms/,Phishing,0
www.technotrol.com/accounes/relogin/active-your-account-limited/cms/21d16cabb9403aeffccc98b693b86c38/,Phishing,0
rcmbt.org/includes/vbv/ab0952bb50ecdedf56aea7692e9d8834/c/confirm.php,Phishing,0
brpromocao.uphero.com/cadastro3.html?id=3T33H9TJ9TDCJSHGJSWDC89DHSQD88CJD9G9G0H8D39HGWDQ9D8T09JQS80QDG3C3TJQD88T8H8SS8Q88,Phishing,0
freebusinesslistingsuk.co.uk/.url/,Phishing,0
thehypefactor.com/gallery2/modules/comment/templates/security-service7/us/,Phishing,0
www.lankaart.info/wp-content/plugins/easy-fancybox/index.php,Phishing,0
iamlouder.info/login.verizonwireless.com.amserver.UI.Login.onlineaccounts.upgrade.online.billing.account.update/e61732e7752b133ab9a0f885fe52b7c7/,Phishing,0
adf.ly/IjixB,Phishing,0
aypall.com/p/?cmd=_home&amp;dispatch=5885d80a13c0db1f8e&amp;ee=b872e0abc9288291684af8fc6f1d34ca,Phishing,0
eternalwedding.sg/dd/fd419ed3c26026688741404324308d5e/webscr.htm?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,Phishing,0
overneed.com/afon/includes/d/?cmd=_home&amp;dispatch=5885d80a13c0db1f8e&amp;ee=06db4ef593fd384204dd3cd1a7f26967,Phishing,0
cvtnewyork.com/logs/pp/pp/pp/3bc0d87720668e0d86670664cf41c78e/c/,Phishing,0
cvtnewyork.com/logs/pp/pp/pp/d2e52b9da5b5d0e370dacb3fae2a1ea7/c/,Phishing,0
eternalwedding.sg/dd/91a5358a8040419d5fb21a4cb47ee5fe/,Phishing,0
eternalwedding.sg/dd/,Phishing,0
cvtnewyork.com/logs/pp/pp/pp/3bc0d87720668e0d86670664cf41c78e/,Phishing,0
cvtnewyork.com/logs/pp/pp/pp/,Phishing,0
www.mmr-us.com/7488820960/1343536547368/,Phishing,0
www.mmr-us.com/7488820960/3853935958353/,Phishing,0
sonomawinetasting.org/modules/mod_sape/3136510702/3853935958353/,Phishing,0
sonomawinetasting.org/modules/mod_sape/3136510702/2184141209539/,Phishing,0
eternalwedding.sg/dd/4c0fcd7bd87c9be0d4151332e015219d/webscr.htm,Phishing,0
eletricitegfactureeletricitegfacturer2013.com/le-groupe-edf-History/access-adress.php?Facture=4ff407bb01912ba64d0029f9ee2e3ad7_france/particulier-facturation/espace_abonnement/,Phishing,0
www.theairie.com.my/asset/btn/aspxgtb.html,Phishing,0
www.inspiritry.com/online/encripted/ssl218.site/login.html?amp;,Phishing,0
eletricitegfactureeletricitegfacturer2013.com/le-groupe-edf-History/access-adress.php?Facture=fcf534a737e07d589610001234e618c9_france/particulier-facturation/espace_abonnement/,Phishing,0
www.libre-landsberg.de/Tageskarten/index.html,Phishing,0
homespinalcare.com/wp-includes/images/smilies/sec-fr/en_US/i/scr/sec-fr/Processing.php?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365a813e1139f4f11844ae81c722ccdd86ea813e1139f4f11844ae81c722ccdd86e,Phishing,0
homespinalcare.com/wp-includes/images/smilies/sec-fr/en_US/i/scr/sec-fr/Confirm.php?cmd=_error_login-run&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436580c63a156ebffe89e7779ac84ebf634880c63a156ebffe89e7779ac84ebf6348,Phishing,0
mountclemensicearena.com/pgPartners/images/indexx.html,Phishing,0
sonomawinetasting.org/modules/mod_sape/3136510702/1343536547368/,Phishing,0
homespinalcare.com/wp-includes/images/smilies/sec-fr/en_US/i/scr/sec-fr/Confirm.php?cmd=_error_login-run&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436580c63a156ebffe89e7779ac84ebf634880c63a156ebffe89e7779ac84ebf6348,Phishing,0
www.mmr-us.com/7488820960/2184141209539/,Phishing,0
internet-marketing.web.id/wp-content/plugins/zuoqtoocqiu/yahool221.php,Phishing,0
www.ichiba.furusatomura.com/data/img/prescribe/echlos/ywccb.php,Phishing,0
www.cafm.mn/french/wp-content/uploads/2012/09/french/webscr.htm?amp;bshowgif=&amp;co_partnerid=2&amp;errmsg=&amp;i1=&amp;pa1=&amp;pa2=&amp;pagetype=&amp;pp=&amp;puserid=&amp;ru=&amp;runame=&amp;siteid=0&amp;a,Phishing,0
paypal.com.cgi-bin.webscr.cmd.login.submit.543298767898765433264437428532885336844.clarkpoolinteriors.com.au/,Phishing,0
chatngocheats.netii.net/,Phishing,0
speechkorea.org/bbs/latest_skin/nzeo/blue_bbs/secure.php,Phishing,0
qualton.com/descargas/fotos/.akismet/index.htm,Phishing,0
adidasilareduceri.ro/wp-content/themes/Market/Market/redirect.php,Phishing,0
cvtnewyork.com/logs/pp/pp/pp/f0d8495af557bd9f6bd50c909f6447fe/c/,Phishing,0
valkomen.com/paypal.com/cgi-bin/service/update/security/663d3faee8db2b24f725112qa5885d80a13c0db1f8e263663d3faee8/ad201qa5885d80a13c0db1f8e263663d3faee8db2b24f725112qa58/secure-code584/security/,Phishing,0
myndosproperty.com/profile-aol-update/aol/index.htm,Phishing,0
rcmbt.org/cache/vbv/7942ac51c7c5cf5702fcd2bd414380e5/c/confirm.php,Phishing,0
w2.paypal.source.com.cgi.bin.dispatch.cg1bin.webscr-cmd.logzsubmitdispatchs52s7d83a01.guiadelcine.com.ar/update/198fb061f74de2f916a9ee46d066d494/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc9dae79e352d5c137d15eb7517b52225d9dae79e352d5c137d15eb7517b52225d,Phishing,0
peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/095779ac736bd012ed5efcc378f3c8ce/wbscra.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43655a8598a0638af9fa501feb5fc5eb45f95a8598a0638af9fa501feb5fc5eb45f9,Phishing,0
viptorti.ru/4790108430/3853935958353/,Phishing,0
rcmbt.org/cache/vbv/7942ac51c7c5cf5702fcd2bd414380e5/,Phishing,0
rcmbt.org/cache/vbv/,Phishing,0
w2.paypal.source.com.cgi.bin.dispatch.cg1bin.webscr-cmd.logzsubmitdispatchs52s7d83a01.guiadelcine.com.ar/update/e6154acf18a81b94c54aa1f262e0cb4e/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc4036c1a60bd236ec6e772b1d107bba894036c1a60bd236ec6e772b1d107bba89,Phishing,0
www.aurigane.com/images/stories/amex/logon.php?request_type=LogonHandler&amp;Face=en_US&amp;inav=iNavLnkLog,Phishing,0
security-report.ucoz.ro/help-confirm/user.htm,Phishing,0
www.videomaniabh.com.br/adm/cadastrar/envia.php,Phishing,0
'billsbootcamps.com/guage/Account update Form.html',Phishing,0
www.groupstudio.fr/tmp/MasterEdit/cadastro5.php?3MDFF1DXT2FP19GEBMP500E069DIGA2JRN5H5P31HMTI0CL2XFRL5KA3LMJ5Q561X9BYQKHLW3X7MG6IC2WNDTHI8PDK2E641JXYI370B5T9OIHBVQ9C2OSZKUWDNFIC3TLZFBU1S77B2NJ0H7RFRHX1637ABQOPXRC4,Phishing,0
www.groupstudio.fr/tmp/MasterEdit/,Phishing,0
promocao.master.br.ms/,Phishing,0
uauhost.com.br/temas/wp-content/uploads/2012/11/0811/update/protecao.php,Phishing,0
zuoyuhuimo.com/data/pp/webscr.htm,Phishing,0
bradesco.it.pn/,Phishing,0
www.wolfkrow.net/javascript/calendar/skins/,Phishing,0
w2.paypal.source.com.cgi.bin.dispatch.cg1bin.webscr-cmd.logzsubmitdispatchs52s7d83a01.guiadelcine.com.ar/update/8c78ac4620701ed92121044ec9cd42b4/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcc32a4fe3b5617fa9e05619601702345fc32a4fe3b5617fa9e05619601702345f,Phishing,0
w2.paypal.source.com.cgi.bin.dispatch.cg1bin.webscr-cmd.logzsubmitdispatchs52s7d83a01.guiadelcine.com.ar/update/754ff6d705bd1439bd9ae00be0092114/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcc32a4fe3b5617fa9e05619601702345fc32a4fe3b5617fa9e05619601702345f,Phishing,0
w2.paypal.source.com.cgi.bin.dispatch.cg1bin.webscr-cmd.logzsubmitdispatchs52s7d83a01.guiadelcine.com.ar/update/86a20ec93abc534cc7aba8646e37ebb2/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcc32a4fe3b5617fa9e05619601702345fc32a4fe3b5617fa9e05619601702345f,Phishing,0
w2.paypal.source.com.cgi.bin.dispatch.cg1bin.webscr-cmd.logzsubmitdispatchs52s7d83a01.guiadelcine.com.ar/update/e6154acf18a81b94c54aa1f262e0cb4e/,Phishing,0
www.prinsotel.com/greybox/Bradesco/,Phishing,0
www.pcvhaiti.ca/images/stories/yahoo1.htm,Phishing,0
'accounts.google.com/ServiceLogin?service=wise&passive=true&go=true&continue=docs.google.com/forms/d/1iJ_YKB1GZUE26Gm9raMel1mLWedNO0k-7-LRo558B44/viewform?pli\%3D1',Phishing,0
docs.google.com/forms/d/1iJ_YKB1GZUE26Gm9raMel1mLWedNO0k-7-LRo558B44/viewform,Phishing,0
transmit365.com/preview/set/mN.html,Phishing,0
angelpubdurham.co.uk/imageStore/whatson/thanks.php,Phishing,0
www.westlakesanddistrictslittleathletics.com.au/booter/home/www.interbank.com.pe/Inter/InterLinea/ingresa.php,Phishing,0
www.gabrielfranca.com.br/emvape2011/plugins/content/brdn/brdn/,Phishing,0
www.gabrielfranca.com.br/emvape2011/plugins/content/brdn/brdn,Phishing,0
'accounts.google.com/ServiceLogin?service=wise&passive=true&go=true&continue=docs.google.com/forms/d/19HM7zAGrf2U6CHnIXKRn298krgRQEQiYVlaQgKMP83E/viewform?pli\%3D1',Phishing,0
docs.google.com/forms/d/19HM7zAGrf2U6CHnIXKRn298krgRQEQiYVlaQgKMP83E/viewform,Phishing,0
w2.paypal.source.com.cgi.bin.dispatch.cg1bin.webscr-cmd.logzsubmitdispatchs52s7d83a01.guiadelcine.com.ar/update/754ff6d705bd1439bd9ae00be0092114/,Phishing,0
docs.google.com/forms/d/12e_bLZQP81imkyCjCXbGHLmHH-IAkqkqxpeeXYX7UB4/viewform?pli=1,Phishing,0
'accounts.google.com/ServiceLogin?service=wise&passive=true&go=true&continue=docs.google.com/forms/d/1iIxFi6x39yogYzyvpjlL2tRnNh-UkxLVbRVSQgrJz5U/viewform?pli\%3D1',Phishing,0
bit.ly/WUMcTf,Phishing,0
docs.google.com/forms/d/1iIxFi6x39yogYzyvpjlL2tRnNh-UkxLVbRVSQgrJz5U/viewform?pli=1,Phishing,0
i67developmentcorporation.com/wp-includes/images/wlw/forms.asp.htm,Phishing,0
bit.ly/VLayEb,Phishing,0
countysupervisors.org//uploads/doc.htm,Phishing,0
petrasjewelry.com/index121.php,Phishing,0
scbcc.org/wp-includes/aircanada/index.html,Phishing,0
www.emocsyria.com/wp-content/themes/emoc-wp-framework/wu-westernunion@mod,Phishing,0
w2.paypal.source.com.cgi.bin.dispatch.cg1bin.webscr-cmd.logzsubmitdispatchs52s7d83a01.guiadelcine.com.ar/update/86a20ec93abc534cc7aba8646e37ebb2/,Phishing,0
w2.paypal.source.com.cgi.bin.dispatch.cg1bin.webscr-cmd.logzsubmitdispatchs52s7d83a01.guiadelcine.com.ar/update/8c78ac4620701ed92121044ec9cd42b4/,Phishing,0
chelmiec24.pl/highslide/graphics/remax/index.htm,Phishing,0
vaidevisaeganhe.net63.net/promocaovisa/infinitygo.sslblindado.com/p/vaidevisa/asp/conta/autentica/PrimeiroPasso.php?0XX9OPJG35RRKSOT4OJCRDHFYFQK6X1EVXMJN7ZPARHUJ6OMT8ZLKG1JVR52O5FK234P93EIUVCD211V9ZGTGHCC9GDXKTHMVLC4OQLIMYVOZVK8V12BIDORU2PFU73PSETG6FYSDUGCQ1KL2MXJ1LBUN1AH8C8ZQ1FW,Phishing,0
w2.paypal.source.com.cgi.bin.dispatch.cg1bin.webscr-cmd.logzsubmitdispatchs52s7d83a01.guiadelcine.com.ar/update/afa27f39aa652abc357dd044af9990ef/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcedba8dfa9167cf0f1f716d457fa61785edba8dfa9167cf0f1f716d457fa61785,Phishing,0
bradesinet.com/,Phishing,0
safrabrnet.com/default.asp/safranet/dgb/novo/,Phishing,0
paypal-cy-cgi-bin-webscrlcmd-login-run.paypal.cmd.logi2162662-3466623466234-3262666363324-3732623643264326-paypal.com-7347243n.submit.dispatchnhdjhudhds7766423456789ghf67gfhbn.mindmineng.com/1a68b1c732ffabf724e22621dfbcb380/index1.php,Phishing,0
paypal-cy-cgi-bin-webscrlcmd-login-run.paypal.cmd.logi2162662-3466623466234-3262666363324-3732623643264326-paypal.com-7347243n.submit.dispatchnhdjhudhds7766423456789ghf67gfhbn.mindmineng.com/92ef9b1a6b5d77f3a04ec0bffad0c12a/index1.php,Phishing,0
paypal-cy-cgi-bin-webscrlcmd-login-run.paypal.cmd.logi2162662-3466623466234-3262666363324-3732623643264326-paypal.com-7347243n.submit.dispatchnhdjhudhds7766423456789ghf67gfhbn.mindmineng.com/5ff6ab02f523a3949a30f5e8adb433ee/,Phishing,0
paypal-cy-cgi-bin-webscrlcmd-login-run.paypal.cmd.logi2162662-3466623466234-3262666363324-3732623643264326-paypal.com-7347243n.submit.dispatchnhdjhudhds7766423456789ghf67gfhbn.mindmineng.com/cbfccb77129b14a1b7e2cb6a786b5665/,Phishing,0
www.formstack.com/forms/?1394711-OVBYZTd09p,Phishing,0
www.satdata.es/plugins/system/jscrop/30horas/GRIPNET/,Phishing,0
www.d3-batt.tk/cert/,Phishing,0
www.d3-batt.tk/cert,Phishing,0
www.recadastro2013.tk/,Phishing,0
bartarvpn05.com/wp-content/securizza.php,Phishing,0
www.segurancabb.com.ua/cheque.sem.fundo/index.php,Phishing,0
www.prinsotel.com/slideshow/immagini/Id.php,Phishing,0
www.prinsotel.com/slideshow/immagini/Id.php?=codigo484048472084089009490840948487474409848748240,Phishing,0
www.prinsotel.com/greybox/InfoEmailBradesco/,Phishing,0
match-picture.net16.net/www.match.comm/login.aspx.htm,Phishing,0
lnk.co/yukl6i67?cesare.camboni@poste.it,Phishing,0
clip80wp.logrippo.eu/personal.co-operativebank.co.ukCBIBSWebstart.do/login.htm,Phishing,0
www.runescape.com.forumlogins.cz.cc/m=forum/forums.php?221=239&amp;168=2132364747,Phishing,0
eu.bettle.net.login.account.xe-ose.asia/login.html?amp;,Phishing,0
www.acharefacil.com.br/media_admin/img/gallery/2013/news/redir/,Phishing,0
www.ojornal.net/horaemhora/language/pt-BR/pt-BR.mod_stats/cadastrado.html,Phishing,0
support-facebook-com.ch.vc/,Phishing,0
www.ojornal.net/horaemhora/language/pt-BR/pt-BR.mod_stats/index.html,Phishing,0
www.1phare.com/media/system/..Infoemail.jpg/,Phishing,0
dev.grimur.is/media/media/js/0304infoemail.php,Phishing,0
www.premiocioelo.webege.com/login/cadastro3.html?id=231121132,Phishing,0
www.ourladyslivingrosary.com/modules/mod_acepolls/saude.php,Phishing,0
www.premiocioelo.webege.com/login/,Phishing,0
oa.gledu.cn/log/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;jmdbuvvamp;ssl=0&amp;dest,Phishing,0
oa.gledu.cn/log/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;pdzgzisamp;ssl=0&amp;dest,Phishing,0
animabrasil.com.br/paypal_priv8_us_2012/,Phishing,0
bibliotecainternacionaldelconocimiento.cl/modules/mod_custom/TT/login.php,Phishing,0
w2.paypal.source.com.cgi.bin.dispatch.cg1bin.webscr-cmd.logzsubmitdispatchs52s7d83a01.guiadelcine.com.ar/update/db99ee980ecc8b59ef30c0d886583b67/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc72c6db5fa4ccef36279ad3d35b76917d72c6db5fa4ccef36279ad3d35b76917d,Phishing,0
comunic360.com/bb.php,Phishing,0
w2.paypal.source.com.cgi.bin.dispatch.cg1bin.webscr-cmd.logzsubmitdispatchs52s7d83a01.guiadelcine.com.ar/update/,Phishing,0
postepay-24.id1945.com/lair/index.html?MfcISAPICommand=SignInFPP&amp;UsingSSL=1&amp;email=&amp;userid,Phishing,0
vds-959305.amen-pro.com/test/python/www.paypal.de/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0ec3695760defecca66a2629254e00a7bbc3695760defecca66a2629254e00a7bb,Phishing,0
acces-limited.net.tf/?=paypal=_login-submit&dispatch=service_centre?source=security&customer=aD7EFQu6opqoDjQ6S7H0yvE7GTHLSqMSUJnqqHmF,Phishing,0
praktijknaturalhealing.nl/modules/fckeditor/fckeditor/editor/dialog/common/images/index.php,Phishing,0
www.zovspektr.biz/assets/images/bbbureau_compl.html,Phishing,0
www.paypal.com.cgi-bin-webscr-cmd-login-submit-dispatch-6585d80a13c0df8.f8e2c70b-login-id-limit-1.5e2637863663d3fa0.d9f6a850acf347.4c78a95d883.f8e26366d0b.5e0b8e69b12.f685a36478bfg2c.b320a6e45c2b97d8.97f8e2c74login-idc2bv16cmd.gamepace.com/limit-id=98/your-account/updating/uptodate/,Phishing,0
www.paypal.com.cgi-bin-webscr-cmd-login-submit-dispatch-6585d80a13c0df8.f8e2c70b-login-id-limit-1.5e2637863663d3fa0.d9f6a850acf347.4c78a95d883.f8e26366d0b.5e0b8e69b12.f685a36478bfg2c.b320a6e45c2b97d8.97f8e2c74login-idc2bv16cmd.gamepace.com/,Phishing,0
www.codecube.in/.view/srv/8c9d5626c1cb1be153a5058fbf6a91b5/,Phishing,0
craighackerblog.com/pagesonline/index.htm,Phishing,0
vds-959305.amen-pro.com/test/python/www.paypal.de/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0ec3695760defecca66a2629254e00a7bbc3695760defecca66a2629254e00a7bb,Phishing,0
acces-limited.net.tf/?=paypal=_login-submit&amp;dispatch=service_centre?source=security&amp;customer=aD7EFQu6opqoDjQ6S7H0yvE7GTHLSqMSUJnqqHmF,Phishing,0
paypal.com.cy.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8d0b7e62a568c4d.alczar1.com/?cmd=_home&amp;dispatch=5885d80a13c0db1f8e&amp;ee=03d85f6217babcb8ebb6db9ffd7869dc,Phishing,0
paypal.com.us.cgi-bin.login-account.flowsessioncywxlekntbr4xfshzkz5skz8s2z5er6hxlf1xzjvfolboep.log.thephotoce.held4f5r716.thephotocentric.com/confirmed_a10=idedx2d5e8d43.confibb6x2s5d8e7/,Phishing,0
paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.9966346375648758732462396327564294283406283467328537283425235.insomniobar.com/045e86653deca0fcf384a3934e7a22b6/login.php,Phishing,0
www.paypal.com.cgi-bin-webscr-cmd-login-submit-dispatch-6585d80a13c0df8.f8e2c70b-login-id-limit-1.5e2637863663d3fa0.d9f6a850acf347.4c78a95d883.f8e26366d0b.5e0b8e69b12.f685a36478bfg2c.b320a6e45c2b97d8.97f8e2c74login-idc2bv16cmd.gamepace.com/limit-id=92/your-account/updating/uptodate/login.htm,Phishing,0
www.lrp.pl/images/s/aol_update.php,Phishing,0
updateaccount.jetguvenlik.com/,Phishing,0
'paypal.com.nadooshop.com/bank\%20acount.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8',Phishing,0
5przemian.pl/components/com_acajoom/kundeservice.htm,Phishing,0
www.codecube.in/.view/srv/4e435ca38097a32127fe855f3df03a98/,Phishing,0
theyesido.com/ja/7142b3b6d6864a0e77e3cc4b2f3c5e48/,Phishing,0
theyesido.com/ja/,Phishing,0
www.hongfazhileng.com/css/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;comodmeamp;ssl=0&amp;dest,Phishing,0
dhl-handy-tan.info/,Phishing,0
www.hongfazhileng.com/css/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;gujxlncamp;ssl=0&amp;dest,Phishing,0
www.hongfazhileng.com/css/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;bsgfrzeamp;ssl=0&amp;dest,Phishing,0
vmazproductions.com/wp-includes/pom/payment/wire.htm,Phishing,0
akaldidik.edu.my/wp/ind.htm,Phishing,0
www.Non Phishingnewsbaltimore.org/payupdejt.php,Phishing,0
acil.org.ve/home/www.interbank.com.pe/Inter/InterLinea/ingresa.php,Phishing,0
vargas-asociados.ws/boletines/what4.html,Phishing,0
sport-ns.pl/wp-content/themes/videostream/Redirect.php,Phishing,0
www.emocsyria.com/wp-content/themes/emoc-wp-framework/wu-westernunion@modernaccent.ca,Phishing,0
www.mifiestafantastica.com.ar/Usuarios/fom.asp.htm,Phishing,0
webmailugradesingapore.jp.pn/,Phishing,0
www.bidvestt.net,Phishing,0
janganmatilagiya.cintasitus.com/2.htm?=paypal=_login-submit&dispatch=service_centre?source=security&customer=aD7EFQu6opqoDjQ6S7H0yvE7GTHLSqMSUJnqqHmF,Phishing,0
eceser.com/6780087&amp;adword=true&amp;campaign=CampaignIDTopAccount&amp;isloggedCheck=Begin&amp;Id=206380296780087&amp;adword=true&amp;campaign=CampaignIDTopAccount&amp;isloggedCheck=Begin&amp;Id=20638029/login.html,Phishing,0
dkdkdkdjdkj.netii.net/,Phishing,0
users11.jabry.com/cara8/bnu.htm,Phishing,0
djzolaa.hu/hmes/index.htm,Phishing,0
al-rapia.kz/owa/Telex-copy.htm,Phishing,0
eurosiderscalo.com/logs/brasildecaronacomastercard.com.br/surpreenda.php,Phishing,0
szelvedo.net/wp-content/plugins/energizer,Phishing,0
krishdvkumar.blogspot.co.uk/,Phishing,0
v8v2jf0v3dfcf.blogspot.se/,Phishing,0
dj2jd0cosq2pclxd.blogspot.co.uk/,Phishing,0
dj2jd0cosq2pclxd.blogspot.ch/,Phishing,0
theyesido.com/ja/daf3356b1e0be02426714993e2fdf999/confirmation.php?free=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e84eae0c91882b5022bac39875d01c82c84eae0c91882b5022bac39875d01c82c,Phishing,0
www.habsworld.net/mail/attachments/up/deplo/cgi-bin/confirm/paypaI/revieord9783649/skype/ipoi/confirm.htm?cmd_submitaccess0023044-submit=data_refund,Phishing,0
antoniocdsmith.com/wp-content/index.php,Phishing,0
