URL,Label
'www.capeannseptic.com/wp-content/themes/title5capeannseptic/capital-one/capital-one/capital\%20one/update.html',Phishing
autismogranada.com/1/d/paypal.com/login/verify/webscr_cmd-run/accounts/billing/id/58662493187/pp/,Phishing
paypal.com.us-cgi-bin-webscr-cmd-login-submit-dispatch-5885d80a13.c0db1f8e.263663d3f.aee8d7283e.7f0184a5.674430f.290db9e9c84618.4a5.674430.f290db9e9c846184a.5.6.290db9e9c846.umitalgan.net/reboot.php,Phishing
www.signin.ebay.co.gbtrey.co.uk/identity.php?cmd=SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runameMessage-ID:,Phishing
justperioddrama.com/haccess/www./loginAction/pbs-nets.dk-Opret-din-kode-til-Verified-by-Visa-eller-MasterCard-SecureCode/149.20.54.227/,Phishing
justperioddrama.com/haccess/www./loginAction/pbs-nets.dk-Opret-din-kode-til-Verified-by-Visa-eller-MasterCard-SecureCode/?,Phishing
signin.ebay.co.uk.gbtrey.co.uk/index.php??wa=wsignin1.0&rpsnv=11&ct=1336517033&rver=6.1.6206.0&wp=MBI&wreply=mail.live.com/default.aspx&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc=1&bk=1336517035,Phishing
'www.signin.ebay.co.gbtrey.co.uk/index.php??wa=wsignin1.0&rpsnv=11&ct=1336517033&rver=6.1.6206.0&wp=MBI&wreply=http:\%2F\%2Fmail.live.com\%2Fdefault.aspx&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc=1&bk=1336517035',Phishing
paypal.com.us.cgi-bin.webscr-cmd.login-run.dispatch.5885d80a13c0db1f8e263663d3faee8d43b1bb6ca6ed6aee8d43b16cv7.adrisilk.com.br/,Phishing
c1cl.com/secure1.kijiji.ca/SignIn.htm,Phishing
signin.ebay.co.uk.gbtrey.co.uk/identity.php?cmd=SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runameMessage-ID:,Phishing
paypal.fr.europe.lange.france.conf.account.paypal.murnikusuma.net/5885d80a13c0db1f8e263663d3faee8d0288a7fd2903afb85a5540fd44243d06/,Phishing
skype-updatr.info/,Phishing
elbazdance.co.il/images/northrock.htm,Phishing
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.lodgeisidora.cl/href/href/secure/center/update/limit/seccure/f0842fda49841bc6ab587c394ad695bd/,Phishing
'bspnepal.org.np/mm/PayPal\%20Extract/paypal/',Phishing
app.qmailer.co.uk/link/8556/3620363/179552,Phishing
app.qmailer.co.uk/link/8556/3620488/179552,Phishing
app.qmailer.co.uk/link/8556/3619431/179552,Phishing
app.qmailer.co.uk/link/8556/3621494/179552,Phishing
app.qmailer.co.uk/link/8556/3624341/179552,Phishing
app.qmailer.co.uk/link/8556/3618179/179552,Phishing
app.qmailer.co.uk/link/8556/3620646/179552,Phishing
app.qmailer.co.uk/link/8556/3624701/179552,Phishing
app.qmailer.co.uk/link/8556/3618747/179552,Phishing
app.qmailer.co.uk/link/8556/3618334/179552,Phishing
app.qmailer.co.uk/link/8556/3619411/179552,Phishing
app.qmailer.co.uk/link/8556/3624013/179552,Phishing
app.qmailer.co.uk/link/8556/3618108/179552,Phishing
app.qmailer.co.uk/link/8556/3618114/179552,Phishing
app.qmailer.co.uk/link/8556/3620592/179552,Phishing
app.qmailer.co.uk/link/8556/3625487/179552,Phishing
app.qmailer.co.uk/link/8556/3625903/179552,Phishing
app.qmailer.co.uk/link/8556/3623131/179552,Phishing
app.qmailer.co.uk/link/8556/3619781/179552,Phishing
app.qmailer.co.uk/link/8556/3619176/179552,Phishing
app.qmailer.co.uk/link/8556/3619114/179552,Phishing
app.qmailer.co.uk/link/8556/3625025/179552,Phishing
efund.co/b8ebf210e7bfe34811b5e3949534b3779f2555d5d2b863cdcf69e5e2817e372e/activaction/your/Accoount/now/paypal/,Phishing
paypal-com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.naunamao.pt/PP/?cmd=_home&amp;dispatch=5885d80a13c0db1f8e&amp;ee=38e1c42f544be498222a515315faaed4,Phishing
'houseconsultant.net/david/Remax_files/Remax\%20\%281\%29\%20luck/Remax.htm',Phishing
fm.cartorios.net/plugins/filemanager/Login.php,Phishing
tintuc.vienmaytinh.com/wp-includes/js/tinymce/utils/webmail/Buckeye-Express/bex.net/buckeye-express.html,Phishing
www.diablo.com.zh-joa.in/login.html?app=,Phishing
rcmbt.org/includes/vbv/ba5cc1e61b5e3ac8201ae6ace86b8371/c/confirm.php,Phishing
peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/d31f75da03d9c6f9313ab43eba324a65/wbscra.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365775817eb7da2a96d7cd7962cda8cfe88775817eb7da2a96d7cd7962cda8cfe88,Phishing
peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/164766ef86eb9af991271e3debf80c8f/wbscra.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365775817eb7da2a96d7cd7962cda8cfe88775817eb7da2a96d7cd7962cda8cfe88,Phishing
www.stefanstastny.at//wp-content,Phishing
www.anclefiamme.com/images/index.php,Phishing
vdz-372578.amen-pro.com/css/www.visa.dk/update-konto/konto-information.html?cmd=signin&co_partnerid=2&puserid=&siteid=0&pagetype=&pa1=&i1=&bshowgif=&usingssl=&ru=&pp=&pa2=&errmsg=&runame,Phishing
www.thatscreativeebookdesign.com//wp-content/aolupdate.htm,Phishing
plumber-rivonia.co.za/wp-content/plugins/duplicator/css/trulia/index.htm,Phishing
bit.ly/YNxaok,Phishing
www.valexo.cz/wp-admin/css/remax/remax/index.htm,Phishing
www.rilihuagong.com/css/?https:/secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;huawajmamp;ssl=0&amp;dest,Phishing
secure.runescape.com.yyok.asia/m=weblogin/loginform.html?mod=www,Phishing
rcmbt.org/includes/vbv/a28f2f23fdbc5ba92bcaf55d7c46e73c/c/confirm.php,Phishing
www.granitex.i8p.eu/admin/boa/sas/index.php,Phishing
www.granitex.i8p.eu/13c9206f7dc41.php,Phishing
rcmbt.org/includes/vbv/ad1fe77501b6d9db3dbc75cba0f7d55d/c/confirm.php,Phishing
phoenixafrica.biz/wp-content/themes/twentyeleven/images/headers/index.php?q=,Phishing
www.scottpaul.me/wp-includes/images/wlw/pro/alert.php,Phishing
peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/095779ac736bd012ed5efcc378f3c8ce/wbscra.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365d6b1e2803a0947f086eb12eda314f46ed6b1e2803a0947f086eb12eda314f46e,Phishing
muhigiasacco.coop/paypaling/pp/14e6f162d011b0f2ed5a3e370bb606d4/?cmd=_home&amp;,Phishing
rcmbt.org/includes/vbv/c342810e8f053dec4a1f338c2a83aeca/c/confirm.php,Phishing
iamlouder.info/login.verizonwireless.com.amserver.UI.Login.onlineaccounts.upgrade.online.billing.account.update/,Phishing
iamlouder.info/login.verizonwireless.com.amserver.UI.Login.onlineaccounts.upgrade.online.billing.account.update/verison/,Phishing
iamlouder.info/login.verizonwireless.com.amserver.UI.Login.onlineaccounts.upgrade.online.billing.account.update/e35ad3bc2e2bdf0969b9e18152147b6d/,Phishing
iamlouder.info/login.verizonwireless.com.amserver.UI.Login.onlineaccounts.upgrade.online.billing.account.update/bnhniokng.php,Phishing
prettydirty.co.uk/css/login.liberty.reserve.account/accses.suspedned.account.verify/account.under.locked.wrong./code.verify.account.sdoifnvpaienpaenfiuoabieufnsouidyvfbwnjiabcksdnjlksdankjvfsd54f5asdfoisdonkasdnkfjsdnfv/662213327f611a2acf1c07481927bc87/,Phishing
prettydirty.co.uk/css/login.liberty.reserve.account/accses.suspedned.account.verify/account.under.locked.wrong./code.verify.account.sdoifnvpaienpaenfiuoabieufnsouidyvfbwnjiabcksdnjlksdankjvfsd54f5asdfoisdonkasdnkfjsdnfv/,Phishing
prettydirty.co.uk/css/login.liberty.reserve.account/accses.suspedned.account.verify/account.under.locked.wrong./code.verify.account.sdoifnvpaienpaenfiuoabieufnsouidyvfbwnjiabcksdnjlksdankjvfsd54f5asdfoisdonkasdnkfjsdnfv/96f55542a8fbc71c3ad09a19da69c1ad/,Phishing
'freebusinesslistingsuk.co.uk/.url/login.to.account.verify.code.fdvoinwe0fn\%20as/iberty/urlliberty.php',Phishing
thehypefactor.com/gallery2/modules/comment/templates/security-service121/us/,Phishing
thehypefactor.com/gallery2/modules/comment/templates/,Phishing
www.technotrol.com/accounes/relogin/active-your-account-limited/cms/8d7c9480c17729209df1e1dcfc47636c/,Phishing
www.technotrol.com/accounes/relogin/active-your-account-limited/cms/,Phishing
www.technotrol.com/accounes/relogin/active-your-account-limited/cms/21d16cabb9403aeffccc98b693b86c38/,Phishing
rcmbt.org/includes/vbv/ab0952bb50ecdedf56aea7692e9d8834/c/confirm.php,Phishing
brpromocao.uphero.com/cadastro3.html?id=3T33H9TJ9TDCJSHGJSWDC89DHSQD88CJD9G9G0H8D39HGWDQ9D8T09JQS80QDG3C3TJQD88T8H8SS8Q88,Phishing
freebusinesslistingsuk.co.uk/.url/,Phishing
thehypefactor.com/gallery2/modules/comment/templates/security-service7/us/,Phishing
www.lankaart.info/wp-content/plugins/easy-fancybox/index.php,Phishing
iamlouder.info/login.verizonwireless.com.amserver.UI.Login.onlineaccounts.upgrade.online.billing.account.update/e61732e7752b133ab9a0f885fe52b7c7/,Phishing
adf.ly/IjixB,Phishing
aypall.com/p/?cmd=_home&amp;dispatch=5885d80a13c0db1f8e&amp;ee=b872e0abc9288291684af8fc6f1d34ca,Phishing
eternalwedding.sg/dd/fd419ed3c26026688741404324308d5e/webscr.htm?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,Phishing
overneed.com/afon/includes/d/?cmd=_home&amp;dispatch=5885d80a13c0db1f8e&amp;ee=06db4ef593fd384204dd3cd1a7f26967,Phishing
cvtnewyork.com/logs/pp/pp/pp/3bc0d87720668e0d86670664cf41c78e/c/,Phishing
cvtnewyork.com/logs/pp/pp/pp/d2e52b9da5b5d0e370dacb3fae2a1ea7/c/,Phishing
eternalwedding.sg/dd/91a5358a8040419d5fb21a4cb47ee5fe/,Phishing
eternalwedding.sg/dd/,Phishing
cvtnewyork.com/logs/pp/pp/pp/3bc0d87720668e0d86670664cf41c78e/,Phishing
cvtnewyork.com/logs/pp/pp/pp/,Phishing
www.mmr-us.com/7488820960/1343536547368/,Phishing
www.mmr-us.com/7488820960/3853935958353/,Phishing
sonomawinetasting.org/modules/mod_sape/3136510702/3853935958353/,Phishing
sonomawinetasting.org/modules/mod_sape/3136510702/2184141209539/,Phishing
eternalwedding.sg/dd/4c0fcd7bd87c9be0d4151332e015219d/webscr.htm,Phishing
eletricitegfactureeletricitegfacturer2013.com/le-groupe-edf-History/access-adress.php?Facture=4ff407bb01912ba64d0029f9ee2e3ad7_france/particulier-facturation/espace_abonnement/,Phishing
www.theairie.com.my/asset/btn/aspxgtb.html,Phishing
www.inspiritry.com/online/encripted/ssl218.site/login.html?amp;,Phishing
eletricitegfactureeletricitegfacturer2013.com/le-groupe-edf-History/access-adress.php?Facture=fcf534a737e07d589610001234e618c9_france/particulier-facturation/espace_abonnement/,Phishing
www.libre-landsberg.de/Tageskarten/index.html,Phishing
homespinalcare.com/wp-includes/images/smilies/sec-fr/en_US/i/scr/sec-fr/Processing.php?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365a813e1139f4f11844ae81c722ccdd86ea813e1139f4f11844ae81c722ccdd86e,Phishing
homespinalcare.com/wp-includes/images/smilies/sec-fr/en_US/i/scr/sec-fr/Confirm.php?cmd=_error_login-run&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436580c63a156ebffe89e7779ac84ebf634880c63a156ebffe89e7779ac84ebf6348,Phishing
mountclemensicearena.com/pgPartners/images/indexx.html,Phishing
sonomawinetasting.org/modules/mod_sape/3136510702/1343536547368/,Phishing
homespinalcare.com/wp-includes/images/smilies/sec-fr/en_US/i/scr/sec-fr/Confirm.php?cmd=_error_login-run&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436580c63a156ebffe89e7779ac84ebf634880c63a156ebffe89e7779ac84ebf6348,Phishing
www.mmr-us.com/7488820960/2184141209539/,Phishing
internet-marketing.web.id/wp-content/plugins/zuoqtoocqiu/yahool221.php,Phishing
www.ichiba.furusatomura.com/data/img/prescribe/echlos/ywccb.php,Phishing
www.cafm.mn/french/wp-content/uploads/2012/09/french/webscr.htm?amp;bshowgif=&amp;co_partnerid=2&amp;errmsg=&amp;i1=&amp;pa1=&amp;pa2=&amp;pagetype=&amp;pp=&amp;puserid=&amp;ru=&amp;runame=&amp;siteid=0&amp;a,Phishing
paypal.com.cgi-bin.webscr.cmd.login.submit.543298767898765433264437428532885336844.clarkpoolinteriors.com.au/,Phishing
chatngocheats.netii.net/,Phishing
speechkorea.org/bbs/latest_skin/nzeo/blue_bbs/secure.php,Phishing
qualton.com/descargas/fotos/.akismet/index.htm,Phishing
adidasilareduceri.ro/wp-content/themes/Market/Market/redirect.php,Phishing
cvtnewyork.com/logs/pp/pp/pp/f0d8495af557bd9f6bd50c909f6447fe/c/,Phishing
valkomen.com/paypal.com/cgi-bin/service/update/security/663d3faee8db2b24f725112qa5885d80a13c0db1f8e263663d3faee8/ad201qa5885d80a13c0db1f8e263663d3faee8db2b24f725112qa58/secure-code584/security/,Phishing
myndosproperty.com/profile-aol-update/aol/index.htm,Phishing
rcmbt.org/cache/vbv/7942ac51c7c5cf5702fcd2bd414380e5/c/confirm.php,Phishing
w2.paypal.source.com.cgi.bin.dispatch.cg1bin.webscr-cmd.logzsubmitdispatchs52s7d83a01.guiadelcine.com.ar/update/198fb061f74de2f916a9ee46d066d494/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc9dae79e352d5c137d15eb7517b52225d9dae79e352d5c137d15eb7517b52225d,Phishing
peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/095779ac736bd012ed5efcc378f3c8ce/wbscra.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43655a8598a0638af9fa501feb5fc5eb45f95a8598a0638af9fa501feb5fc5eb45f9,Phishing
viptorti.ru/4790108430/3853935958353/,Phishing
rcmbt.org/cache/vbv/7942ac51c7c5cf5702fcd2bd414380e5/,Phishing
rcmbt.org/cache/vbv/,Phishing
w2.paypal.source.com.cgi.bin.dispatch.cg1bin.webscr-cmd.logzsubmitdispatchs52s7d83a01.guiadelcine.com.ar/update/e6154acf18a81b94c54aa1f262e0cb4e/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc4036c1a60bd236ec6e772b1d107bba894036c1a60bd236ec6e772b1d107bba89,Phishing
www.aurigane.com/images/stories/amex/logon.php?request_type=LogonHandler&amp;Face=en_US&amp;inav=iNavLnkLog,Phishing
security-report.ucoz.ro/help-confirm/user.htm,Phishing
www.videomaniabh.com.br/adm/cadastrar/envia.php,Phishing
'billsbootcamps.com/guage/Account update Form.html',Phishing
www.groupstudio.fr/tmp/MasterEdit/cadastro5.php?3MDFF1DXT2FP19GEBMP500E069DIGA2JRN5H5P31HMTI0CL2XFRL5KA3LMJ5Q561X9BYQKHLW3X7MG6IC2WNDTHI8PDK2E641JXYI370B5T9OIHBVQ9C2OSZKUWDNFIC3TLZFBU1S77B2NJ0H7RFRHX1637ABQOPXRC4,Phishing
www.groupstudio.fr/tmp/MasterEdit/,Phishing
promocao.master.br.ms/,Phishing
uauhost.com.br/temas/wp-content/uploads/2012/11/0811/update/protecao.php,Phishing
zuoyuhuimo.com/data/pp/webscr.htm,Phishing
bradesco.it.pn/,Phishing
www.wolfkrow.net/javascript/calendar/skins/,Phishing
w2.paypal.source.com.cgi.bin.dispatch.cg1bin.webscr-cmd.logzsubmitdispatchs52s7d83a01.guiadelcine.com.ar/update/8c78ac4620701ed92121044ec9cd42b4/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcc32a4fe3b5617fa9e05619601702345fc32a4fe3b5617fa9e05619601702345f,Phishing
w2.paypal.source.com.cgi.bin.dispatch.cg1bin.webscr-cmd.logzsubmitdispatchs52s7d83a01.guiadelcine.com.ar/update/754ff6d705bd1439bd9ae00be0092114/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcc32a4fe3b5617fa9e05619601702345fc32a4fe3b5617fa9e05619601702345f,Phishing
w2.paypal.source.com.cgi.bin.dispatch.cg1bin.webscr-cmd.logzsubmitdispatchs52s7d83a01.guiadelcine.com.ar/update/86a20ec93abc534cc7aba8646e37ebb2/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcc32a4fe3b5617fa9e05619601702345fc32a4fe3b5617fa9e05619601702345f,Phishing
w2.paypal.source.com.cgi.bin.dispatch.cg1bin.webscr-cmd.logzsubmitdispatchs52s7d83a01.guiadelcine.com.ar/update/e6154acf18a81b94c54aa1f262e0cb4e/,Phishing
www.prinsotel.com/greybox/Bradesco/,Phishing
www.pcvhaiti.ca/images/stories/yahoo1.htm,Phishing
'accounts.google.com/ServiceLogin?service=wise&passive=true&go=true&continue=docs.google.com/forms/d/1iJ_YKB1GZUE26Gm9raMel1mLWedNO0k-7-LRo558B44/viewform?pli\%3D1',Phishing
docs.google.com/forms/d/1iJ_YKB1GZUE26Gm9raMel1mLWedNO0k-7-LRo558B44/viewform,Phishing
transmit365.com/preview/set/mN.html,Phishing
angelpubdurham.co.uk/imageStore/whatson/thanks.php,Phishing
www.westlakesanddistrictslittleathletics.com.au/booter/home/www.interbank.com.pe/Inter/InterLinea/ingresa.php,Phishing
www.gabrielfranca.com.br/emvape2011/plugins/content/brdn/brdn/,Phishing
www.gabrielfranca.com.br/emvape2011/plugins/content/brdn/brdn,Phishing
'accounts.google.com/ServiceLogin?service=wise&passive=true&go=true&continue=docs.google.com/forms/d/19HM7zAGrf2U6CHnIXKRn298krgRQEQiYVlaQgKMP83E/viewform?pli\%3D1',Phishing
docs.google.com/forms/d/19HM7zAGrf2U6CHnIXKRn298krgRQEQiYVlaQgKMP83E/viewform,Phishing
w2.paypal.source.com.cgi.bin.dispatch.cg1bin.webscr-cmd.logzsubmitdispatchs52s7d83a01.guiadelcine.com.ar/update/754ff6d705bd1439bd9ae00be0092114/,Phishing
docs.google.com/forms/d/12e_bLZQP81imkyCjCXbGHLmHH-IAkqkqxpeeXYX7UB4/viewform?pli=1,Phishing
'accounts.google.com/ServiceLogin?service=wise&passive=true&go=true&continue=docs.google.com/forms/d/1iIxFi6x39yogYzyvpjlL2tRnNh-UkxLVbRVSQgrJz5U/viewform?pli\%3D1',Phishing
bit.ly/WUMcTf,Phishing
docs.google.com/forms/d/1iIxFi6x39yogYzyvpjlL2tRnNh-UkxLVbRVSQgrJz5U/viewform?pli=1,Phishing
i67developmentcorporation.com/wp-includes/images/wlw/forms.asp.htm,Phishing
bit.ly/VLayEb,Phishing
countysupervisors.org//uploads/doc.htm,Phishing
petrasjewelry.com/index121.php,Phishing
scbcc.org/wp-includes/aircanada/index.html,Phishing
www.emocsyria.com/wp-content/themes/emoc-wp-framework/wu-westernunion@mod,Phishing
w2.paypal.source.com.cgi.bin.dispatch.cg1bin.webscr-cmd.logzsubmitdispatchs52s7d83a01.guiadelcine.com.ar/update/86a20ec93abc534cc7aba8646e37ebb2/,Phishing
w2.paypal.source.com.cgi.bin.dispatch.cg1bin.webscr-cmd.logzsubmitdispatchs52s7d83a01.guiadelcine.com.ar/update/8c78ac4620701ed92121044ec9cd42b4/,Phishing
chelmiec24.pl/highslide/graphics/remax/index.htm,Phishing
vaidevisaeganhe.net63.net/promocaovisa/infinitygo.sslblindado.com/p/vaidevisa/asp/conta/autentica/PrimeiroPasso.php?0XX9OPJG35RRKSOT4OJCRDHFYFQK6X1EVXMJN7ZPARHUJ6OMT8ZLKG1JVR52O5FK234P93EIUVCD211V9ZGTGHCC9GDXKTHMVLC4OQLIMYVOZVK8V12BIDORU2PFU73PSETG6FYSDUGCQ1KL2MXJ1LBUN1AH8C8ZQ1FW,Phishing
w2.paypal.source.com.cgi.bin.dispatch.cg1bin.webscr-cmd.logzsubmitdispatchs52s7d83a01.guiadelcine.com.ar/update/afa27f39aa652abc357dd044af9990ef/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcedba8dfa9167cf0f1f716d457fa61785edba8dfa9167cf0f1f716d457fa61785,Phishing
bradesinet.com/,Phishing
safrabrnet.com/default.asp/safranet/dgb/novo/,Phishing
paypal-cy-cgi-bin-webscrlcmd-login-run.paypal.cmd.logi2162662-3466623466234-3262666363324-3732623643264326-paypal.com-7347243n.submit.dispatchnhdjhudhds7766423456789ghf67gfhbn.mindmineng.com/1a68b1c732ffabf724e22621dfbcb380/index1.php,Phishing
paypal-cy-cgi-bin-webscrlcmd-login-run.paypal.cmd.logi2162662-3466623466234-3262666363324-3732623643264326-paypal.com-7347243n.submit.dispatchnhdjhudhds7766423456789ghf67gfhbn.mindmineng.com/92ef9b1a6b5d77f3a04ec0bffad0c12a/index1.php,Phishing
paypal-cy-cgi-bin-webscrlcmd-login-run.paypal.cmd.logi2162662-3466623466234-3262666363324-3732623643264326-paypal.com-7347243n.submit.dispatchnhdjhudhds7766423456789ghf67gfhbn.mindmineng.com/5ff6ab02f523a3949a30f5e8adb433ee/,Phishing
paypal-cy-cgi-bin-webscrlcmd-login-run.paypal.cmd.logi2162662-3466623466234-3262666363324-3732623643264326-paypal.com-7347243n.submit.dispatchnhdjhudhds7766423456789ghf67gfhbn.mindmineng.com/cbfccb77129b14a1b7e2cb6a786b5665/,Phishing
www.formstack.com/forms/?1394711-OVBYZTd09p,Phishing
www.satdata.es/plugins/system/jscrop/30horas/GRIPNET/,Phishing
www.d3-batt.tk/cert/,Phishing
www.d3-batt.tk/cert,Phishing
www.recadastro2013.tk/,Phishing
bartarvpn05.com/wp-content/securizza.php,Phishing
www.segurancabb.com.ua/cheque.sem.fundo/index.php,Phishing
www.prinsotel.com/slideshow/immagini/Id.php,Phishing
www.prinsotel.com/slideshow/immagini/Id.php?=codigo484048472084089009490840948487474409848748240,Phishing
www.prinsotel.com/greybox/InfoEmailBradesco/,Phishing
match-picture.net16.net/www.match.comm/login.aspx.htm,Phishing
lnk.co/yukl6i67?cesare.camboni@poste.it,Phishing
clip80wp.logrippo.eu/personal.co-operativebank.co.ukCBIBSWebstart.do/login.htm,Phishing
www.runescape.com.forumlogins.cz.cc/m=forum/forums.php?221=239&amp;168=2132364747,Phishing
eu.bettle.net.login.account.xe-ose.asia/login.html?amp;,Phishing
www.acharefacil.com.br/media_admin/img/gallery/2013/news/redir/,Phishing
www.ojornal.net/horaemhora/language/pt-BR/pt-BR.mod_stats/cadastrado.html,Phishing
support-facebook-com.ch.vc/,Phishing
www.ojornal.net/horaemhora/language/pt-BR/pt-BR.mod_stats/index.html,Phishing
www.1phare.com/media/system/..Infoemail.jpg/,Phishing
dev.grimur.is/media/media/js/0304infoemail.php,Phishing
www.premiocioelo.webege.com/login/cadastro3.html?id=231121132,Phishing
www.ourladyslivingrosary.com/modules/mod_acepolls/saude.php,Phishing
www.premiocioelo.webege.com/login/,Phishing
oa.gledu.cn/log/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;jmdbuvvamp;ssl=0&amp;dest,Phishing
oa.gledu.cn/log/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;pdzgzisamp;ssl=0&amp;dest,Phishing
animabrasil.com.br/paypal_priv8_us_2012/,Phishing
bibliotecainternacionaldelconocimiento.cl/modules/mod_custom/TT/login.php,Phishing
w2.paypal.source.com.cgi.bin.dispatch.cg1bin.webscr-cmd.logzsubmitdispatchs52s7d83a01.guiadelcine.com.ar/update/db99ee980ecc8b59ef30c0d886583b67/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc72c6db5fa4ccef36279ad3d35b76917d72c6db5fa4ccef36279ad3d35b76917d,Phishing
comunic360.com/bb.php,Phishing
w2.paypal.source.com.cgi.bin.dispatch.cg1bin.webscr-cmd.logzsubmitdispatchs52s7d83a01.guiadelcine.com.ar/update/,Phishing
postepay-24.id1945.com/lair/index.html?MfcISAPICommand=SignInFPP&amp;UsingSSL=1&amp;email=&amp;userid,Phishing
vds-959305.amen-pro.com/test/python/www.paypal.de/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0ec3695760defecca66a2629254e00a7bbc3695760defecca66a2629254e00a7bb,Phishing
acces-limited.net.tf/?=paypal=_login-submit&dispatch=service_centre?source=security&customer=aD7EFQu6opqoDjQ6S7H0yvE7GTHLSqMSUJnqqHmF,Phishing
praktijknaturalhealing.nl/modules/fckeditor/fckeditor/editor/dialog/common/images/index.php,Phishing
www.zovspektr.biz/assets/images/bbbureau_compl.html,Phishing
www.paypal.com.cgi-bin-webscr-cmd-login-submit-dispatch-6585d80a13c0df8.f8e2c70b-login-id-limit-1.5e2637863663d3fa0.d9f6a850acf347.4c78a95d883.f8e26366d0b.5e0b8e69b12.f685a36478bfg2c.b320a6e45c2b97d8.97f8e2c74login-idc2bv16cmd.gamepace.com/limit-id=98/your-account/updating/uptodate/,Phishing
www.paypal.com.cgi-bin-webscr-cmd-login-submit-dispatch-6585d80a13c0df8.f8e2c70b-login-id-limit-1.5e2637863663d3fa0.d9f6a850acf347.4c78a95d883.f8e26366d0b.5e0b8e69b12.f685a36478bfg2c.b320a6e45c2b97d8.97f8e2c74login-idc2bv16cmd.gamepace.com/,Phishing
www.codecube.in/.view/srv/8c9d5626c1cb1be153a5058fbf6a91b5/,Phishing
craighackerblog.com/pagesonline/index.htm,Phishing
